id,state,name,address_line1,address_line2,city,district,pin_code
54780,Madhya Pradesh,SHRI SAI INSTITUTE OF COMPUTER AND TECHNOLOGY,DHONTI SHAPUR ROAD,VINDHYANAGAR,SINGRAULI,Singrauli,486885
50390,Madhya Pradesh,"ADITYA B.ED. COLLEGE, SATNA","95 , MAHADEVA ROAD",SHERGUNJ,SATNA,Satna,485001
35121,Madhya Pradesh,"Vivekanand Science College, Betul","BHAGAT SING WARD , NEAR KASHI TALAB",SADAR,BETUL,Betul,460001
50472,Madhya Pradesh,"GOVERNMENT COLLEGE, INDERGARH, DATIA",IN FRONT OF POLICE STATION INDERGARH,INDERGARH DIST DATIA,M.P,Datia,475675
54127,Madhya Pradesh,rajradha academy,"H. NO.- 40, KOTHARI NIWAS","SATRANJ BAVAN, TILAK WARD, NARSINGHPUR",NARSINGHPUR,Narsimhapur,487001
48072,Madhya Pradesh,"J B COLLEGE, JOURA","LAXMI MANDIR, PURANA JOURA",JOURA DIST. MORENA (M.P.),MORENA,Morena,476001
19256,Madhya Pradesh,"Swarswati College of Computer Science, Chhatarpur",Near Ekta Park,Choubey Colony,Chhatarpur,Chhatarpur,471001
19290,Madhya Pradesh,"Govt. Degree College, Pawai","Near of new Water Tank, Mohandra Road Pawai","Near of new Water Tank, Mohandra Road Pawai",Pawai,Panna,488446
48702,Madhya Pradesh,"J B COLLEGE, SABALGARH",BEHIND THE BTI,MS ROAS SABALGARH,MORENA,Morena,476229
33456,Madhya Pradesh,"Govt. T.N.S. College, Gotegaon, Narsinghpur",0,0,0,Narsimhapur,487118
35348,Madhya Pradesh,"Rukhamany Devi Science Technology, Bhopal","MISROD,","SALAIYA ROAD, BHOPAL",BHOPAL,Bhopal,462042
34868,Madhya Pradesh,GOVT. NEHRU DEGREE COLLEGE SABALGARH,polince Station ke pass m s road sabalgarh,infront of SDM cort sabalgarh,sabalgarh,Morena,476229
19200,Madhya Pradesh,"Govt. P.G. College, Bina",Govt. P.G.College Bina,"Near BSNL Office, Rajeev Gandhi ward Bina M.P.",Bina,Sagar,470113
54739,Madhya Pradesh,Mahatma Gandhi B.Ed. College,"138, Delite Talkies campus south civil line","lot no. 89/11, 89/12, C No. 48/51, Gour Tiraha Manda Road Jabalur",Jabalpur,Jabalpur,482001
34932,Madhya Pradesh,GOVT. LAW COLLEGE,NEAR RAILWAY STATION,MORENA,MORENA,Morena,476001
53844,Madhya Pradesh,Chanakya Mahavidyalaya,11-12 MANDAKNI SOCIETY,KOLAR ROAD,BHOPAL,Bhopal,462041
31883,Madhya Pradesh,"GOVT.EDUCATION COLLEGE,REWA","university road,civil lines",rewa (m.p.) 486001,rewa,Rewa,486001
47384,Madhya Pradesh,"AGRASEN INSTITUTE OF PARAMEDICAL SCIENCES, Balaghat",BHATERA ROAD,BALAGHAT,BALAGHAT,Balaghat,481001
35138,Madhya Pradesh,"Saviour College, E-9 Arera Colony, Pallavi Nagar Near Dana Resturent, Bhopal","E-9 Arera Colony, Pallavi Nagar, Near Dana Restaurant",Bawadia Kala,Bhopal,Bhopal,462039
54126,Madhya Pradesh,Thakur Niranjan Singh Institute Of Computer Science and Technology,PLOT NO.5 RAM COLONY,BELAPURKAR WARD KANDELI,NARSINGHPUR,Narsimhapur,487001
35161,Madhya Pradesh,"Govt. College, Begumgunj, Raisen",WARD 13,ISHWAR NAGAR BEHIND MANDI,BEGUMGANJ,Raisen,464881
31849,Madhya Pradesh,"GOVT.VIVEKANAND COLLEGE, MAIHAR,SATNA",SATNA ROAD MAIHAR,NA,MAIHAR,Satna,485771
35185,Madhya Pradesh,"Kamalnath College, 468/9A Saket Nagar, Bhopal","468/9A Saket Nagar, Bhopal","468/9A Saket Nagar, Bhopal",BHOPAL,Bhopal,462040
48000,Madhya Pradesh,"GOVERNMENT COLLEGE, BAKTARA",RAMJANKI MANDIR SIAGEHAN ROAD,BAKTARA,BAKTARA,Sehore,466555
35938,Madhya Pradesh,"""Indore Institute of Pharmacy, Pithampur Road, Opp. IIM, Rau, Indore ""","Opp.IIM Pithampur Road, Rau, Indore",NA,Indore,Indore,453331
47984,Madhya Pradesh,VISION COLLEGE OF NURSING,LIG77 Housing board colony ganj Betul,Housing board colony ganj betul,Betul,Betul,460001
35356,Madhya Pradesh,"Johri Prof. College Rajat Nagar, Narli shankari JK Road, Bhopal","C61 Indrapuri Rajat Nagar,","Narli shankari JK Road,",Bhopal,Bhopal,462022
35300,Madhya Pradesh,"Bansal M.B.A. College, Kokata Anand Nagar, Bhopal",Kokata Anand Nagar,NA,NA,Bhopal,462021
53646,Madhya Pradesh,RAVINDRANATH TAGORE COMPUTER INSTITUTE ITARSI,BINDRA WALI GALI,MALVIGANJ,ITARSI,Hoshangabad,461111
35213,Madhya Pradesh,"Jawaharlal Nehru Smriti College, Sohagpur, Hoshangabad",Station Road Sohagpur,Teh Sohagpur Distt Hoshangabad,Sohagpur,Hoshangabad,461771
47487,Madhya Pradesh,"GOVERNMENT COLLEGE, SARAI",sarai,sarai,singrauli,Singrauli,486881
54953,Madhya Pradesh,Govt. College Ladkui Distt. Sehore,H.S. School Parisar Manglik Bhawan,NA,Ladkui,Bhopal,466331
35231,Madhya Pradesh,"Pickthall College of Education Idgah Hills, Bhopal","8,",Eidgah hills,bhopal,Bhopal,462001
19258,Madhya Pradesh,"Govt. Science College, Sausar",GOVT. COLLEGE SAUSAR,GOVT. COLLEGE SAUSAR,SAUSAR,Chhindwara,480106
35365,Madhya Pradesh,"Instt. of Co-operative management, E-8/77 Trilanga, Shahpura, Bhopal","E-8/77 Trilanga Road,",Shahpura,Bhopal,Bhopal,462039
35382,Madhya Pradesh,"Haniman Homeopathic College, New Jail By-pass Road, Karond, Bhopal",New jail By Pass Road,Karond,bhopal,Bhopal,462038
55373,Madhya Pradesh,S.S.College of Education Chainpura Biskisganj,Chainpura Road Bilkisganj,NA,Sehore,Sehore,466001
47391,Madhya Pradesh,"JAGANNATH PREMVATI COLLEGE OF EDUCATION, Jabalpur",AHINSA CHOWK,VIJAY NAGAR,JABALPUR,Jabalpur,482002
53808,Madhya Pradesh,rajeev gandhi computer college,sarai po sarai,singrauli,singrauli,Singrauli,486881
47352,Madhya Pradesh,"SHIVAM COLLEGE, KATANGI","AT POST- KATANGI, DIST.- BALAGHAT","AT POST - KATANGI, DIST. - BALAGHAT",BALAGHAT,Balaghat,481445
33344,Madhya Pradesh,"Rana Hanuman Singh Arts,Commerce & Science College, Kirnapur, Balaghat",AT POST KIRNAPUR,TEH KIRNAPUR,BALAGHAT,Balaghat,481115
48222,Madhya Pradesh,SH MEDICAL COLLEGE NATUROPATHY AND YOGIC SCIENCES,"Lake Road, Sant Hirdaram Nagar",NA,Bhopal,Bhopal,462030
55147,Madhya Pradesh,RAJENDRA SAXENA MEMORIAL COMPUTER CENTRE KURWAI,BUS STAND NEAR POST OFFICE,NA,KURWAI,Vidisha,464224
35357,Madhya Pradesh,"LBS Homeopathic College Samardha, Hoshangabad Road, Bhopal",Near Kanha Funcity,NA,Bhopal,Bhopal,462026
55372,Madhya Pradesh,GOVT. COLLEGE RAHATGARH,WARD NO. 01,BLOCK COLONY,RAHATGARH,Sagar,470119
31373,Madhya Pradesh,RADIANT INSTITUTE OF PROFESSIONAL STUDIES SHIVPURI,Haji Sannu Market,Mahal Road,Shivipuri,Shivpuri,473551
19235,Madhya Pradesh,"Govt. Degree College, Shahnagar",BORI ROAD SHAHNAGAR,BORI ROAD SHAHNAGAR,SHAHNAGAR,Panna,488448
31315,Madhya Pradesh,FASTEST COMPUTER EDUCATION CENTRE NARSINGHGARH,Ward No 4,"Hospita Ward, Infront of IDGAH",Narsinghgarh,Rajgarh,465669
35226,Madhya Pradesh,"Pt. Khushilal Sharma Govt. Ayurvedic College, Bhopal","Science Hills, Nehru Nagar",Kolar Bypass Road,Bhopal,Bhopal,462003
55377,Madhya Pradesh,"NAVANKUR SCHOOL OF COMPUTER SCIENCE (8288), GANJ BASODA",NAVANKUR BHAWAN BARETH ROAD GANJ BASODA,NA,GANJ BASODA,Vidisha,464221
50436,Madhya Pradesh,"NAMOKAR COLLEGE, VIDISHA",LASHKARPUR ROAD,GRAM DHOLKHEDI,VIDISHA,Vidisha,464001
31438,Madhya Pradesh,INSTITUTE OF SOFTWARE TECHNOLOGY BHOPAL,"E-5/A, GIRISH KUNJ,",ARERA COLONY,BHOPAL,Bhopal,462016
31756,Madhya Pradesh,"GOVT.COLLEGE JAITPUR, ANUPPUR","Vill- Kamta, Post+Teh. - Jaitpur, Distt.- Shahdol (M.P.)",NA,SHAHDOL,Anuppur,484669
55429,Madhya Pradesh,"All Saints College (B.Ed.), Gandhinagar Bhopal",FACING INTERNATIONAL AIRPORT,GANDHI NAGAR,BHOPAL,Bhopal,462036
53644,Madhya Pradesh,Dr. Vijai Lall Smriti Mahavidyalaya Damoh,CIVIL WARD NO. 9,MICS MISSION COMPOUND,DAMOH,Damoh,470661
54828,Madhya Pradesh,Savita Institute of Health Science,"B-176, FORTUNE PRIDE E-8 TRILANGA EXTENSION ARERA COLONY BHOPAL",38 DATA COLONY RIRPORT ROAD,BHOPAL,Bhopal,462039
54153,Madhya Pradesh,Lakshya Institute of Professional Studies Narwar,Near old poie station,NA,narwar,Shivpuri,473880
31212,Madhya Pradesh,DEEKSHA COMPUTER INSTITUTE MANDIDEEP,5 -B INDRA NAGAR,MANGAL BAZAR,MANDIDEEP,Raisen,462046
31535,Madhya Pradesh,ADVANCE INSTITUTE OF TECHNICAL STUDIES UJJAIN,"Madhav Club Road, Teen Batti Chouraha",Freeganj,Ujjain,Ujjain,456001
55428,Madhya Pradesh,Pali Academy Institution,WORD NO 03 VILLAGE BISONI POST BISONI TAH LANJI DIST BALAGHAT,WORD NO 03 VILLAGE BISONI POST BISONI TAH LANJI DIST BALAGHAT,BALAGHAT,Balaghat,481222
31844,Madhya Pradesh,"A.G I COLLEGE OF EDUCATION,REWA ROAD ,SATNA","95 , Mahadeva Road",Sheraganj,Satna,Satna,485001
53968,Madhya Pradesh,MANASA INSTITUTE OF MANAGEMENT AND TECHNOLOGY,"OPP BSNL TOWR, MANDSAUR NAKA, MANASA",NA,MANASA,Neemuch,458110
34785,Madhya Pradesh,JAGATGURU SANKRA CHARAY COLLEGE OF EDUCATION,JAGRAM NAGAR,BHIND,BHIND,Bhind,477001
55388,Madhya Pradesh,srs it institute,near mandi,gokul dham,pichhore,Shivpuri,473995
31487,Madhya Pradesh,"INDRA INSTITUTE OF COMPUTER EDUCATION, BHIND",FIRST FLOOR SAXENA COMPLEX,INFRONT OF DISTRICT HOSPITAL LASHKAR ROAD,BHIND,Bhind,477001
31352,Madhya Pradesh,VIVEKANAND INSTITUTE OF INFORMATION TECHNOLOGY BARWANI,"VIIT,BEHIND MAHILA HOSPITAL",RAJENDRA MARG,BARWANI,Barwani,451551
31322,Madhya Pradesh,MICROSYS INSTITUTE OF COMPUTER EDUCATION BHOPAL,S 5 Sarla Tower,C Sector Sonagiri,Bhopal,Bhopal,462022
53676,Madhya Pradesh,CAREER DIMENSION INSTITUTE OF COMPUTER TECHNOLOGY,haji sannu market,a.b. road,shivpuri,Shivpuri,473551
35988,Madhya Pradesh,"Maxim Institute of Technology, Gram Deepdhi, Tech. Huzur, Hoshangabad Road, District Bhopal",Village Deepdi,"via samardha N.H. 12 Hoshangabad Road, Bhopal",Bhopal,Bhopal,462046
54105,Madhya Pradesh,Shri Balaji Shikshan Sansthan,chand Road Saraswara,Post - Boria Tah- Chhindwara,Chhindwara,Chhindwara,480001
54251,Madhya Pradesh,Maa Sharda Mahavidhyalaya Chhatarpur (M.P.),Panna Road,Chhatarpur,Chhatarpur,Chhatarpur,471001
31886,Madhya Pradesh,"SANSKAR LAW COLLEGE,ANUPPUR",NEAR JAIL BULDING,Amarkantak Road,ANUPPUR,Anuppur,484224
54718,Madhya Pradesh,GOVT.NAVEEN COLLEGE NOWGONG,NH-75 JHANSI ROAD,NOWGONG,NWGONG,Chhatarpur,471201
36135,Madhya Pradesh,"""Charak Institute of Pharmacy, Choli Road, Mandleshwar Block Maheshwar, Khargone 451221""",choli road mandleshwar,tehsil maheshwar,mandleshwar,Hoshangabad,451221
31820,Madhya Pradesh,"GOVT.ART&COMM. COLLEGE RAMPUR NAIKIN, SIDHI","GOVT.ART&COMM. COLLEGE RAMPUR NAIKIN, SIDHI","GOVT.ART&COMM. COLLEGE RAMPUR NAIKIN, SIDHI",Sidhi,Sidhi,486775
53780,Madhya Pradesh,ARIHANT INSTITUTE OF COMPUTERS AND INFORMATION TECHNOLOGY,Lalburra Road,Garra,Balaghat,Balaghat,481001
48092,Madhya Pradesh,REDIENT COLLEGE OF PROFESSIONAL STUDIES,Mahal road,Mahal colony,Shivpuri,Shivpuri,473551
53880,Madhya Pradesh,PIONEER ACADEMY OF COMPUTER EDUCATION,"C/O SHRI DEV KUMAR JAIN,BHAWAN NO.405",INFRONT OF GOVT.GIRLS COLLEGE,KATNI,Katni,483501
53802,Madhya Pradesh,PARTH COMPUTERS MACHALPUR,JAMIDAR MOHALLA,WARD NO.05,MACHALPUR,Rajgarh,465693
34830,Madhya Pradesh,GOVT. SMT INDIRA GANDHI GIRLS COLLEGE,NEAR GANDHI PARK,NEW BLOCK,SHIVPURI,Shivpuri,473551
19212,Madhya Pradesh,"Govt. College, Harpalpur",NEAR FCI,LEHCHOORA ROAD,HARPALPUR,Chhatarpur,471111
53654,Madhya Pradesh,SWAMI VIVEKANAND INSTITUTE OF PROFISSIONAL STUDIES,1101/3 MIN - 9 TUKDA NO. 2 WARD NO. 31,"CHETNA ENCLEV, NEAR OF GULAB SAHAH DARGAH",SHIVPURI,Shivpuri,473551
19198,Madhya Pradesh,"Pt.Bhagirath BilgaiyanMemorial Tech.and ProfessionalTakshshila Coll, Bina","JAWAHAR WARD, STATION ROAD,BINA",BINA,BINA,Sagar,470113
54722,Madhya Pradesh,RAJA HARPALSINGH GOVT. COLLEGE HARPALPUR,NEAR FCI,LECHOORA ROAD,HARPALPUR,Chhatarpur,471111
53709,Madhya Pradesh,UNIQUE COMPUTER AND MEDIA CENTRE,"ANGURI BUILDING COMPLEX ABOVE ALLAHABAD BANK, UNIVERSITY ROAD Rewa",NA,REWA,Rewa,486001
19259,Madhya Pradesh,"Sir Hari Singh Gour Mahavidyalaya, Sagar",Laxmi Pura,NA,Sagar,Sagar,470002
53914,Madhya Pradesh,rajiv gandhi institute of computer and excellence shahdol,ward 19 gurunanak chowk,near hotel surya burhar road,shahdol,Shahdol,484001
53718,Madhya Pradesh,SHREE COMPUTER I.T.,SHARDA COMPLEX NEAR CURCUIT HOUSE REWA ROAD SATNA,NA,SATNA,Satna,485001
54734,Madhya Pradesh,RAJEEV GANDHI INSTITUTE OF COMPUTER EXCELLENCE,FIRST FLOOR DAULAT COMPLEX,OPPOSITE PINTO PARK 2 AIR FORCE QUARTERS,POST ZADERUAKALA GWALIOR,Gwalior,474006
53724,Madhya Pradesh,SHREE UNIQUE COMPUTER I.T.,J. P. PURAM WARD NO 30 MAHADEVA ROAD DHAWARI SATNA,NA,SATNA,Satna,485001
53620,Madhya Pradesh,Government College Kesli,"BRC Compound,","Behind Gandhi Chowk,",kesli,Sagar,470235
54076,Madhya Pradesh,BRIGHT FUTURE COMPUTER BHAINSDEHI DIST. BETUL M.P. PIN 460220,"Near Kamani Gate, Joshi Colony Bhainsdehi Dist. Betul M.P.","Ward No. 06 , House No. 14, Gandhi Ward Bhainsdehi",Bhainsdehi,Betul,460220
31856,Madhya Pradesh,GOVT. AYURVED COLLEGE.REWA,Tamra Road,Nipaniya,Rewa,Rewa,486001
35211,Madhya Pradesh,"Shivang Homeopathic College, Bairagarh Chichli Nayapura Kolar Road, Bhopal","Gehu kheda, Nayapura Kolar Road, Bhopal.",NA,Bhopal,Bhopal,462042
53613,Madhya Pradesh,TAKSHASHILA COLLEGE,RAJMAHAL PARISAR,NA,CHHATARPUR,Chhatarpur,471001
55467,Madhya Pradesh,"MAGNUS COLLEGE OF EDUCATION, CHAINPURA, BILKISGANJ","Chainpura Road, Bilkisganj",NA,Bilkisganj,Sehore,462001
53907,Madhya Pradesh,Institute of Technology Science AND Sports,479/1 Garhaphatak,NA,Jabalpur,Jabalpur,482002
55083,Madhya Pradesh,International Fine Art Academy,165 RNT Marg,behind Jain's Cow urine Therapy Clinic,Indore,Indore,452001
54771,Madhya Pradesh,JANKI VALLABH DEGREE COLLEGE,JANKI VALLABH DEGREE COLLEGE,"NEAR M.P.E.B. OFFICE,HANUMANGANJ,RAMPUR BAGHELAN",SATNA,Satna,485115
53819,Madhya Pradesh,BRIGHT CAREER COMPUTER CENTER,NEAR SWETAMBER JAIN MANDIR,ALKA TALKIES ROAD JAI PRAKASH WARD,KARELI,Narsimhapur,487221
54025,Madhya Pradesh,vivekanand paramedical college,BEHIND STADIUM WARD NO 06 PANDAVNAGAR SHAHDOL M.P.,DR.HARISH GUPTA C/O BABULAL GUPTA NEAR D.K. SINGH HOUSE WARD NO 12 SHAHDOL M.P.,shahdol,Shahdol,484001
54162,Madhya Pradesh,BestWay Computer,"47,DURGA COLONY GALI N0 3",IDGAH ROAD,UJJAIN,Ujjain,456001
54402,Madhya Pradesh,Maharaja Chhatrasal Sangeet and Kala Mahavidyalaya,WARD NO 13,BASARI DARWAJA,CHHATARPUR,Chhatarpur,471001
52281,Madhya Pradesh,P.I.P.S. COLLEGE,VILL & POST - BARAUA,GWALIOR,GWALIOR,Gwalior,474010
31413,Madhya Pradesh,D.H. COMPUTER EDUCATION PATHAKHERA,OLD MARKET WCL PATHAKHERA,INFRONT OF POST OFFICE,PATHAKHERA,Betul,460449
31231,Madhya Pradesh,S.S. COLLEGE OF COMPUTER & PROFESSIONAL STUDIES CHHINDWARA,satkar campus parasia road,NA,chhindwara,Chhindwara,480001
53756,Madhya Pradesh,BRILLIANT COMPUTER,"PATALESHWAR WARD NO. 20, KHASRA NO. 1350/79","TRILOKI NAGAR, CHHINDWARA (M.P.)",CHHINDWARA,Chhindwara,480001
31239,Madhya Pradesh,"DIGITAL POINT IT EDUCATION , SAGAR",INFRONT OF SHER BUNGALOW,10 CIVIL LINES,SAGAR,Sagar,470001
31187,Madhya Pradesh,AMBIKA COMPUTER & MANAGMENT EDUCATION SHIVPURI,A B ROAD NEAR KATTHAMILL NOHARI SHIVPURI,NA,Shivpuri,Shivpuri,473551
55360,Madhya Pradesh,GURUKUL COMPUTER INSTITUTE DABOH,gurukul computer institute,konch road,daboh,Bhind,477447
34896,Madhya Pradesh,GOVT. COLLEGE KOLARAS,Near telephone office,Rai road kolaras,kolaras,Shivpuri,473774
31355,Madhya Pradesh,MAHARAJA ACADEMY OF COMPUTER SCIENCES UJJAIN,Near Abhilasha Colony,Dewas Road,Ujjain,Ujjain,456010
31425,Madhya Pradesh,PT. JWALA PRASAD JYOTISHI INSTITUTE OF MEDIA & COMPUTER EDUCATION SAGAR,BEHIND HANUMAN MANDIR,5 CIVIL LINE,SAGAR,Sagar,470001
36288,Madhya Pradesh,"IASSCOM Fortune Institute of Technology, Village Rasulia, Gosai, Ratibad, Bhopal","Village Rasulia, Gosai, Ratibad, Bhopal",NA,BHOPAL,Bhopal,462044
53896,Madhya Pradesh,J. J. INSTITUTE OF COMPUTER EDUCATION,PLOT NO 62/1 SUREKA,COLONY HIREYPUR,DAMOH,Damoh,470661
31107,Madhya Pradesh,"PEOPLE'S INSTITUTE OF MEDIA STUDIES, BHOPAL",PEOPLES MALL CAMPUS,KAROND BHANPUR BYPASS ROAD,BHOPAL,Bhopal,462010
53747,Madhya Pradesh,SMITA MAHILA SHIKSHAN SANSTHAN,II nd Floor Shyam Arcade,Malviya Chowk,Jabalpur,Jabalpur,482002
31209,Madhya Pradesh,CO-OPERATIVE COMPUTER & MANAGEMENT TRANING CENTRE BHOPAL,E 8/77,"SHAHPURA , TRILANGA",BHOPAL,Bhopal,462039
53900,Madhya Pradesh,GALAXY COMPUTERS,"1ts floor, Modi Complex,",Shiv mandir ke samne,Kukshi,Bhopal,454331
54713,Madhya Pradesh,SAI SHIVRATAN EDUCATION AND WALFARE SOCIETY,38 KOLIPURA,JAHANGIRABAD,BHOPAL,Bhopal,462008
54725,Madhya Pradesh,FIRSTECH COMPUTERS,NEAR GOVERMENT HOSPITAL,DAMOH PANNA NATIONAL HIGHWAY,HATTTA,Damoh,470775
31101,Madhya Pradesh,INFORMATION TECHNOLOGY DEVELOPMENT CENTRE RATLAM,"329, INDIRA NAGAR",MAIN ROAD,RATLAM,Ratlam,457001
36232,Madhya Pradesh,"Sardar Patel College of Technology, Gayakhuri, Balaghat","Village - Dongariya (Waraseoni Road),Post - Chillod, Tahsil - Lalburra, Distt - Balaghat(M.P.)",NA,Balaghat,Balaghat,481001
53889,Madhya Pradesh,Omega Softech Solutions,"11, Vyas Bhavan, Dhanvatri Marg, Freeganj",Infornt of Madhav Nagar Police Station,Ujjain,Ujjain,456010
54104,Madhya Pradesh,VISHAL COMPUTERS INSTITUTE OF INFORMATION TECHNOLOGY,B 7 OMDHAM,NAGPUR ROAD,UMRANALA,Chhindwara,480107
31263,Madhya Pradesh,NIC COMPUTER AND I.T. REWA,"23 MIG,HEDGEWAR NAGAR",OPP-REDIO COLONY,REWA,Rewa,486001
31406,Madhya Pradesh,SMT. SAVITRI DEVI INSTITUTE OF COMPUTER SCIENCES BURHANPUR,above narmada jhabua bank,fawara chowk,burhanpur,Burhanpur,450331
33390,Madhya Pradesh,"Yashoda Bai Patel College, Khurai, Seoni",NH- 7 ROAD,KURAI,SEONI,Seoni,480880
53677,Madhya Pradesh,NICE COMPUTER ACADEMY REWA,5 HEDGEWAR NAGAR,NEAR COLLEGE CHOWK,REWA,Rewa,486001
31543,Madhya Pradesh,RAJEEV GANDHI COLLEGE OF COMPUTER APPLICATION & TECHNOLOGY SATNA,REWA ROAD,NA,SATNA,Satna,485001
31156,Madhya Pradesh,RAJIV GANDHI INSTITUTE OF COMPUTER EXCELLENCE (RGICE) SATNA,REWA ROAD,NA,SATNA,Satna,485001
54074,Madhya Pradesh,SAHID BHAGAT SINGH INSTITUTE OF INFORMATION TECHNOLOGY,"HOUSE NO. 10, GALI NO. 03, WARD NO. 16","SAIF TRADE CENTER, SUBHASH MARG",BARWANI,Barwani,451551
53944,Madhya Pradesh,zoom technology,ward no 5 lahri nagar balaghat,baihar bypass road balaghat,balaghat,Balaghat,481001
53773,Madhya Pradesh,NEA COMPUTER CENTER HARDA,"1ST FLOOR, PRATAP COLONY,","BEHIND PRATAP TALKIES, HARDA",HARDA,Harda,461331
31592,Madhya Pradesh,ICCI COMPUTER ACADEMY BHOPAL,"66-B, Kasturba Nagar",Near Chetak Bridge,Bhopal,Bhopal,462023
31519,Madhya Pradesh,"APEX INSTITUTE OF TECHNOLOGY & MANAGEMENT, MORENA","Markandeshwar Mandir Complex,","Near Railway Station,",Morena,Morena,476001
31379,Madhya Pradesh,SAMARPIT COMPUTER INSTITUTE OF TECHNOLOGY BARELI,NAHAR COLONY,NA,BARELI,Raisen,464668
53856,Madhya Pradesh,SPS ACADEMY INSTITUTE OF COMPUTER SCIENCE,FATEHPUR ROAD,FATEHPUR ROAD,SHIVPURI,Shivpuri,473551
31489,Madhya Pradesh,BHARAT INSTITUTE OF TECHNOLOGY AND SCIENCE DATIA,Sita Sagar Road,Rajghat Tiraha,Datia,Datia,475661
31421,Madhya Pradesh,BIIT (BRILLIANT INSTITUTE OF INFORMATION TECHNOLOGY) SHEOPUR,IN FRONT OF KABIR ASHRAM,BARODA ROAD,SHEOPUR,Sheopur,476337
47803,Madhya Pradesh,"NARMADA SHIKSHA COLLEGE, LAXMIPUR","Laxmiur, Cherital Ward","Near Ukhari Tiraha, Jabalpur",Jabalpur,Jabalpur,482002
47488,Madhya Pradesh,"GOVERNMENT GIRLS COLLEGE, SINGRAULI",OLD ITI BHAVAN SINGRAULI DISTT-SINGRAULI MP,OLD ITI BHAVAN SINGRAULI DISTT SINGRAULI MP,SINGRAULI,Singrauli,486886
53816,Madhya Pradesh,ASHI INSTITUTE OF COMPUTER EDUCATION,HN-102 VINAY NAGAR SEC-1,JAIL ROAD,GWALIOR,Gwalior,474012
19184,Madhya Pradesh,Digital Inst. of Sc. and Tech. Chhatarpur,"Nowgong Road, Near Reliance Petrol Pump",Narayanpura Road,Chhatarpur,Chhatarpur,471001
53966,Madhya Pradesh,NICE COMPUTER EDUCATION,NEAR ALLHABAD BANK,OLD C.W.C. OFFICE,DEOLOND,Shahdol,484776
53859,Madhya Pradesh,JSTC COMPUTERS,ward no 8,chopra colony,rehti,Sehore,466446
54157,Madhya Pradesh,Sidhi Institute of Professional Studies 8267,South Karondiya,North Karondiya,Sidhi,Sidhi,486661
31130,Madhya Pradesh,P.L.S. COMPUTER ACADEMY BAGDONA,MAIN ROAD BAGDONA,NA,SARANI,Betul,460449
31204,Madhya Pradesh,MAGICAL INSTITUTE OF MEDIA STUDIES SAGAR,"FIRST FLOOR, SHAHEED KALICHARAN CHORAHA,","LIC-2 BUILDING, 10- CIVIL LINES",SAGAR,Sagar,470002
31260,Madhya Pradesh,SHEETAL COMPUTERS HARDA,AWASTHI COMPOUND,NEAR GOVT.HOSPITAL,Harda,Harda,461331
54140,Madhya Pradesh,EXCELLENCE INSTITUTE OF COMPUTER AND I.T. MANGAWAN,BASTI ROAD MANGAWAN REWA,BASTI ROAD MANGAWAN REWA,REWA,Rewa,486111
53919,Madhya Pradesh,SARASWATI COMPUTER EDUCATION CENTER,A.B.Road,Saraswati Compound,Biaora,Rajgarh,465674
54137,Madhya Pradesh,AWADH INSTITUTE OF COMPUTER SCIENCE and TECHNOLOGY,"Beside PHE Department, Near Geeta Jyoti School,","Allahabad Road, Urrhat",Rewa,Rewa,486001
53899,Madhya Pradesh,AALAP ACADEMY,Near Bada Pul,AB Road,GUNA,Guna,473001
31225,Madhya Pradesh,ACMEVISION INSTITUTE OF COMPUTER SCIENCE SHAJAPUR,ward No. 28 Plot No.1004 Girwar Samir Ki Coony Yusufi Dargah Road,NA,Shajapur,Shajapur,465001
53882,Madhya Pradesh,RATAN INSTITUTE OF IT EDUCATION,SARASWATI COLONY,ARON,ARON,Guna,473101
54112,Madhya Pradesh,SWAMI VIVEKANAND INSTITUTE OF IT EDUCATION,BERKHEDI RUTHIYAI,RAGHOGARH,RAGHOGARH,Guna,473226
31313,Madhya Pradesh,RAJIV GANDHI INSTITUTE OF COMPUTER TECHNOLOGY-8358,NEAR GAUTAM MEDICAL,PURANA BAZAR,ASHOK NAGAR,Ashoknagar,473331
53930,Madhya Pradesh,SHRI SITARAM MEMORIAL INSTITUTE OF I.T.,SATNA ROAD AMARPATAN,AMARPATAN,AMARPATAN,Satna,485775
54089,Madhya Pradesh,pran baldeo bhandari sewa vidya mandir,Sewa vidya Mandir Campus,"Kailash Nagar, Security Line",bhopal,Bhopal,462023
54066,Madhya Pradesh,MAA BIRASANI INSTITUTE OF INFORMATION TECHNOLOGY,beside of tehsil,jaithari road,anuppur,Anuppur,484224
53965,Madhya Pradesh,AW INSTITUTE OF COMPUTER EDUCATION,"HOUSE NO.-60, WARD NO.-16, SHRI PADAM CHAND JAIN","MILL AREA ROAD, MORENA-476001(M.P.)",MORENA,Morena,476001
31206,Madhya Pradesh,SRI AUROBINDO INSTITUTE OF PROFESSIONAL STUDIES SHAJAPUR,30/2 BHATT MOHALLA,SABJI MANDI,SHAJAPUR,Shajapur,465001
31880,Madhya Pradesh,"PIONEER COLLEGE OF EDUCATION,MEIDARAS,ANUPPUR",Anuppur Chachai Road,Village and post: Mediaraas,Anuppur,Anuppur,484224
53841,Madhya Pradesh,CENTRAL ACADEMY COMPUTER CENTER CHANDERI,near b.s.n.l office,mungaoli road chanderi,chanderi,Ashoknagar,473446
